,E1,E2,nu12,G12,alpha1,alpha2,h0,Nx,Ny,Nxy,Mx,My,Mxy,Ti,Tf,Ex,Ey,nu,Gxy,alphax,alphay,alphaxy
775,100.0,450.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
776,500.0,50.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
777,450.0,0.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
778,50.0,200.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
779,450.0,450.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
780,350.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
781,200.0,150.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
782,450.0,100.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
783,350.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
784,300.0,250.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
785,50.0,500.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
786,100.0,200.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
787,350.0,350.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
788,100.0,50.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
789,200.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
790,500.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
791,300.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
792,400.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
793,450.0,150.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
794,50.0,450.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
795,200.0,300.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
796,0.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
797,450.0,500.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
798,200.0,100.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
799,250.0,150.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
800,150.0,250.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
801,0.0,450.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
802,350.0,300.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
803,400.0,400.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
804,400.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
805,500.0,300.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
806,100.0,250.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
807,150.0,300.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
808,300.0,150.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
809,300.0,150.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
810,400.0,50.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
811,100.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
812,250.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
813,0.0,350.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
814,450.0,50.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
815,450.0,300.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
816,100.0,400.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
817,250.0,450.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
818,300.0,50.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
819,300.0,100.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
820,200.0,450.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
821,250.0,50.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
822,183.28,7.56955810147,0.308,3.36822940373,2.27302487997e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6075,12.6075,0.871536,46.7298,1.68439e-06,1.68439e-06,3.01093e-39
823,200.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
824,100.0,100.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
825,150.0,500.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
826,200.0,50.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
827,150.0,100.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
828,500.0,300.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
829,183.36,7.90113452188,0.288,3.59944623904,2.55562827225e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4149,13.4149,0.863471,46.8449,1.74945e-06,1.74945e-06,0.0
830,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,0.0
831,30.0,30.0,0.2,5.0,7.4e-06,7.4e-06,3.0,5000.0,0.0,0.0,0.0,0.0,0.0,-80.0,500.0,15789500000.0,15789500000.0,0.578947,12500000000.0,7.4e-06,7.4e-06,0.0
832,300.0,50.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
833,0.0,0.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
834,300.0,0.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
835,50.0,100.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
836,250.0,300.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
837,200.0,250.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
838,0.0,250.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
839,100.0,0.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
840,300.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
841,450.0,450.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
842,50.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
843,300.0,50.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
844,200.0,500.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
845,500.0,250.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
846,400.0,50.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
847,400.0,150.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
848,350.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
849,350.0,100.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
850,200.0,50.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
851,400.0,300.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
852,100.0,150.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
853,50.0,450.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
854,50.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
855,450.0,100.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
856,350.0,400.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
857,350.0,350.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
858,100.0,500.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
859,150.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
860,350.0,50.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
861,450.0,50.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
862,300.0,350.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
863,500.0,100.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
864,150.0,100.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
865,450.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
866,450.0,200.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
867,250.0,350.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
868,50.0,350.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
869,250.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
870,500.0,400.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
871,200.0,0.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
872,200.0,50.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
873,200.0,450.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
874,450.0,450.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
875,200.0,500.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
876,350.0,0.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
877,350.0,0.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
878,150.0,400.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
879,150.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
880,200.0,200.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
881,500.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
882,0.0,350.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
883,100.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
884,0.0,100.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
885,50.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
886,100.0,100.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
887,100.0,250.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
888,100.0,300.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
889,350.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
890,500.0,250.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
891,350.0,200.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
892,0.0,500.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
893,200.0,0.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
894,450.0,200.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
895,300.0,400.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
896,104.68,7.2792706334,0.338,3.32090582712,5.84829957967e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9377,11.9377,0.797351,26.9739,7.77754e-06,7.77754e-06,0.0
897,0.0,50.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
898,0.0,500.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
899,150.0,450.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
900,350.0,500.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
901,500.0,500.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
902,200.0,0.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
903,0.0,0.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
904,350.0,150.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
905,500.0,300.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
906,400.0,450.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
907,140.08,7.2005988024,0.302,3.35024875622,9.30896630497e-08,3.14e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3175,12.3175,0.838294,35.9012,2.02878e-06,2.02878e-06,0.0
908,150.0,150.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
909,300.0,400.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
910,25.0,25.0,0.2,4.0,1.16e-05,1.16e-05,1.5,5000.0,5000.0,0.0,0.0,0.0,0.0,-80.0,500.0,12738900000.0,12738900000.0,0.592357,10416700000.0,1.16e-05,1.16e-05,0.0
911,167.36,8.2183908046,0.28,4.1036347457,2.8776290631e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0488,15.0488,0.833601,42.9092,1.9851e-06,1.9851e-06,0.0
912,139.72,5.75949367089,0.29,2.60595647194,-7.41482965932e-08,3.14e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74372,9.74372,0.869508,35.6584,1.49718e-06,1.49718e-06,-2.34067e-39
913,167.24,7.79239766082,0.268,3.91756372944,2.41329825401e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4141,14.4141,0.839675,42.8573,1.82695e-06,1.82695e-06,-4.00308e-39
914,183.56,8.70253164557,0.28,4.11214953271,3.26105905426e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1862,15.1862,0.846504,47.0221,1.94633e-06,1.94633e-06,0.0
915,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,2.75925e-38
916,183.2,6.89393939394,0.276,3.30969267139,9.97816593886e-08,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3949,12.3949,0.872518,46.706,1.4109e-06,1.4109e-06,0.0
917,183.08,6.71140939597,0.276,3.0303030303,1.91500983177e-07,3.1e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4085,11.4085,0.882409,46.652,1.55502e-06,1.55502e-06,-2.04166e-38
918,171.44,7.79239766082,0.304,3.91598528939,2.25618292114e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4397,14.4397,0.843681,43.8077,1.83481e-06,1.83481e-06,0.0
919,228.76,6.73780487805,0.346,3.06205286925,-1.11907676167e-08,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6558,11.6558,0.903275,57.913,1.09794e-06,1.09794e-06,0.0
920,237.28,7.2005988024,0.284,3.38220075888,7.92312879299e-09,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8321,12.8321,0.897006,60.2451,1.09967e-06,1.09967e-06,-3.86852e-39
921,50.0,400.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
922,250.0,100.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
923,350.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
924,100.0,400.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
925,250.0,150.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
926,350.0,200.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
927,138.28,7.2005988024,0.29,3.34010381404,2.99971073185e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2698,12.2698,0.836745,35.4814,2.10364e-06,2.10364e-06,0.0
928,250.0,200.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
929,250.0,250.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
